Delivery_ID,Order_ID,Rider_ID,Pickup_Time,Delivery_Time,Distance_km,Tip
DEL01498,ORD06069,RID001,2023-08-05 04:00:00,2023-08-05 04:23:00,1.9,2.01
DEL01499,ORD06072,RID009,2023-08-05 07:32:00,2023-08-05 08:12:00,18.22,5.98
DEL01500,ORD06079,RID003,2023-08-05 13:18:00,2023-08-05 13:48:00,16.29,9.23
DEL01501,ORD06091,RID022,2023-08-05 23:47:00,2023-08-06 00:11:00,8.16,13.31
DEL01502,ORD06093,RID015,2023-08-06 02:16:00,2023-08-06 02:54:00,5.59,6.98
DEL01503,ORD06094,RID005,2023-08-06 03:05:00,2023-08-06 03:34:00,14.58,1.1
DEL01504,ORD06095,RID004,2023-08-06 10:44:00,2023-08-06 11:09:00,15.1,11.31
DEL01505,ORD06097,RID025,2023-08-06 17:15:00,2023-08-06 17:36:00,5.33,0.51
DEL01506,ORD06099,RID019,2023-08-06 18:10:00,2023-08-06 18:52:00,6.96,4.28
DEL01507,ORD06100,RID004,2023-08-06 20:05:00,2023-08-06 20:45:00,17.65,11.39
DEL01508,ORD06102,RID001,2023-08-06 20:34:00,2023-08-06 21:14:00,5.42,0.49
DEL01509,ORD06106,RID008,2023-08-06 23:54:00,2023-08-07 00:38:00,16.17,12.17
DEL01510,ORD06107,RID019,2023-08-07 00:20:00,2023-08-07 01:00:00,16.79,9.03
DEL01511,ORD06111,RID001,2023-08-07 02:36:00,2023-08-07 02:55:00,1.36,3.88
DEL01512,ORD06129,RID002,2023-08-08 04:29:00,2023-08-08 04:44:00,15.15,0.1
DEL01513,ORD06130,RID015,2023-08-08 06:49:00,2023-08-08 07:23:00,2.99,3.54
DEL01514,ORD06145,RID012,2023-08-08 22:56:00,2023-08-08 23:16:00,13.39,11.36
DEL01515,ORD06148,RID023,2023-08-09 01:21:00,2023-08-09 02:02:00,2.33,7.53
DEL01516,ORD06149,RID006,2023-08-09 01:25:00,2023-08-09 02:09:00,19.5,1.34
DEL01517,ORD06157,RID003,2023-08-09 11:25:00,2023-08-09 11:45:00,9.5,14.61
DEL01518,ORD06158,RID013,2023-08-09 13:45:00,2023-08-09 14:07:00,5.73,6.48
DEL01519,ORD06160,RID008,2023-08-09 15:21:00,2023-08-09 15:45:00,16.91,0.3
DEL01520,ORD06161,RID007,2023-08-09 15:22:00,2023-08-09 15:48:00,4.69,12.58
DEL01521,ORD06162,RID020,2023-08-09 15:44:00,2023-08-09 16:02:00,8.06,12.99
DEL01522,ORD06165,RID004,2023-08-09 17:40:00,2023-08-09 18:25:00,17.93,14.73
DEL01523,ORD06167,RID023,2023-08-09 20:37:00,2023-08-09 20:53:00,1.15,12.95
DEL01524,ORD06168,RID004,2023-08-09 21:07:00,2023-08-09 21:26:00,1.42,4.92
DEL01525,ORD06175,RID022,2023-08-10 04:06:00,2023-08-10 04:51:00,12.64,13.19
DEL01526,ORD06177,RID019,2023-08-10 04:34:00,2023-08-10 05:17:00,19.65,4.27
DEL01527,ORD06181,RID012,2023-08-10 10:05:00,2023-08-10 10:48:00,11.91,2.1
DEL01528,ORD06184,RID004,2023-08-10 16:34:00,2023-08-10 17:00:00,3.05,8.44
DEL01529,ORD06191,RID005,2023-08-10 20:16:00,2023-08-10 20:54:00,6.74,6.35
DEL01530,ORD06197,RID010,2023-08-11 02:37:00,2023-08-11 03:16:00,6.07,6.03
DEL01531,ORD06209,RID022,2023-08-11 10:51:00,2023-08-11 11:36:00,5.76,1.37
DEL01532,ORD06213,RID021,2023-08-11 12:35:00,2023-08-11 13:00:00,4.24,2.51
DEL01533,ORD06221,RID010,2023-08-11 18:25:00,2023-08-11 18:42:00,13.1,3.27
DEL01534,ORD06225,RID024,2023-08-11 22:12:00,2023-08-11 22:34:00,2.41,9.77
DEL01535,ORD06231,RID010,2023-08-12 03:46:00,2023-08-12 04:14:00,17.58,1.17
DEL01536,ORD06230,RID011,2023-08-12 03:41:00,2023-08-12 04:15:00,14.27,2.15
DEL01537,ORD06233,RID008,2023-08-12 06:08:00,2023-08-12 06:53:00,5.72,11.27
DEL01538,ORD06238,RID004,2023-08-12 08:30:00,2023-08-12 08:56:00,6.9,10.65
DEL01539,ORD06244,RID003,2023-08-12 11:56:00,2023-08-12 12:23:00,15.76,2.84
DEL01540,ORD06249,RID018,2023-08-12 15:32:00,2023-08-12 16:11:00,17.73,12.95
DEL01541,ORD06254,RID025,2023-08-12 20:53:00,2023-08-12 21:23:00,2.56,12.29
DEL01542,ORD06256,RID015,2023-08-12 23:04:00,2023-08-12 23:23:00,8.89,12.55
DEL01543,ORD06255,RID003,2023-08-12 22:53:00,2023-08-12 23:38:00,13.04,1.57
DEL01544,ORD06258,RID004,2023-08-12 23:55:00,2023-08-13 00:24:00,6.4,5.89
DEL01545,ORD06262,RID006,2023-08-13 03:35:00,2023-08-13 03:50:00,8.74,14.67
DEL01546,ORD06270,RID010,2023-08-13 14:32:00,2023-08-13 14:47:00,15.93,8.82
DEL01547,ORD06269,RID011,2023-08-13 14:30:00,2023-08-13 15:05:00,6.07,8.27
DEL01548,ORD06271,RID010,2023-08-13 15:34:00,2023-08-13 15:59:00,19.66,12.09
DEL01549,ORD06273,RID009,2023-08-13 17:07:00,2023-08-13 17:22:00,9.27,5.37
DEL01550,ORD06278,RID014,2023-08-13 20:36:00,2023-08-13 21:15:00,5.39,1.28
DEL01551,ORD06279,RID017,2023-08-13 20:40:00,2023-08-13 21:17:00,1.32,9.4
DEL01552,ORD06280,RID007,2023-08-13 22:13:00,2023-08-13 22:35:00,4.33,6.48
DEL01553,ORD06287,RID025,2023-08-14 00:06:00,2023-08-14 00:39:00,7.21,1.51
DEL01554,ORD06288,RID001,2023-08-14 00:36:00,2023-08-14 01:20:00,3.41,11.33
DEL01555,ORD06291,RID020,2023-08-14 02:19:00,2023-08-14 02:55:00,12.4,0.89
DEL01556,ORD06305,RID010,2023-08-14 13:01:00,2023-08-14 13:37:00,11.2,11.72
DEL01557,ORD06308,RID013,2023-08-14 19:29:00,2023-08-14 20:03:00,16.04,10.71
DEL01558,ORD06310,RID003,2023-08-14 21:28:00,2023-08-14 22:00:00,5.64,1.8
DEL01559,ORD06316,RID025,2023-08-15 04:34:00,2023-08-15 05:10:00,11.28,8.44
DEL01560,ORD06319,RID024,2023-08-15 06:23:00,2023-08-15 06:57:00,12.93,1.82
DEL01561,ORD06322,RID010,2023-08-15 06:47:00,2023-08-15 07:23:00,13.12,0.76
DEL01562,ORD06320,RID004,2023-08-15 06:48:00,2023-08-15 07:33:00,14.77,10.79
DEL01563,ORD06330,RID012,2023-08-15 17:23:00,2023-08-15 17:59:00,13.42,0.68
DEL01564,ORD06333,RID022,2023-08-15 19:17:00,2023-08-15 19:33:00,19.89,9.33
DEL01565,ORD06336,RID020,2023-08-15 20:33:00,2023-08-15 20:49:00,3.17,13.39
DEL01566,ORD06349,RID006,2023-08-16 14:41:00,2023-08-16 15:16:00,8.66,0.73
DEL01567,ORD06352,RID003,2023-08-16 18:14:00,2023-08-16 18:29:00,10.81,7.24
DEL01568,ORD06360,RID006,2023-08-17 00:37:00,2023-08-17 00:56:00,9.62,12.39
DEL01569,ORD06359,RID003,2023-08-17 00:43:00,2023-08-17 01:03:00,7.69,5.9
DEL01570,ORD06367,RID001,2023-08-17 10:32:00,2023-08-17 10:54:00,19.01,4.25
DEL01571,ORD06368,RID012,2023-08-17 10:56:00,2023-08-17 11:41:00,9.72,11.89
DEL01572,ORD06375,RID014,2023-08-17 18:19:00,2023-08-17 18:47:00,7.28,7.61
DEL01573,ORD06377,RID016,2023-08-17 19:06:00,2023-08-17 19:33:00,14.38,2.96
DEL01574,ORD06398,RID019,2023-08-18 07:58:00,2023-08-18 08:25:00,9.66,2.57
DEL01575,ORD06399,RID006,2023-08-18 09:35:00,2023-08-18 10:03:00,10.8,4.57
DEL01576,ORD06402,RID008,2023-08-18 11:21:00,2023-08-18 11:38:00,18.24,10.76
DEL01577,ORD06401,RID005,2023-08-18 11:28:00,2023-08-18 11:50:00,2.92,3.99
DEL01578,ORD06403,RID011,2023-08-18 12:12:00,2023-08-18 12:37:00,4.6,5.24
DEL01579,ORD06405,RID024,2023-08-18 14:14:00,2023-08-18 14:52:00,13.99,4.62
DEL01580,ORD06408,RID002,2023-08-18 15:41:00,2023-08-18 16:10:00,2.53,6.5
DEL01581,ORD06409,RID009,2023-08-18 15:38:00,2023-08-18 16:23:00,15.7,7.3
DEL01582,ORD06412,RID016,2023-08-18 18:43:00,2023-08-18 19:28:00,8.55,4.31
DEL01583,ORD06415,RID006,2023-08-18 20:23:00,2023-08-18 21:02:00,15.37,12.75
DEL01584,ORD06422,RID003,2023-08-19 06:47:00,2023-08-19 07:17:00,19.96,6.29
DEL01585,ORD06424,RID004,2023-08-19 09:10:00,2023-08-19 09:33:00,14.3,5.12
DEL01586,ORD06428,RID017,2023-08-19 12:29:00,2023-08-19 13:10:00,17.48,10.13
DEL01587,ORD06432,RID004,2023-08-19 13:48:00,2023-08-19 14:29:00,15.52,2.84
DEL01588,ORD06439,RID006,2023-08-19 18:42:00,2023-08-19 19:10:00,15.34,5.23
DEL01589,ORD06451,RID001,2023-08-20 04:01:00,2023-08-20 04:32:00,17.05,9.97
DEL01590,ORD06456,RID024,2023-08-20 11:13:00,2023-08-20 11:35:00,8.46,0.42
DEL01591,ORD06460,RID016,2023-08-20 15:34:00,2023-08-20 16:05:00,15.67,11.26
DEL01592,ORD06467,RID020,2023-08-20 21:10:00,2023-08-20 21:38:00,14.31,5.67
DEL01593,ORD06469,RID022,2023-08-21 01:06:00,2023-08-21 01:50:00,9.5,13.12
DEL01594,ORD06471,RID013,2023-08-21 02:13:00,2023-08-21 02:33:00,1.16,9.02
DEL01595,ORD06472,RID010,2023-08-21 02:18:00,2023-08-21 02:45:00,18.65,3.64
DEL01596,ORD06480,RID012,2023-08-21 09:57:00,2023-08-21 10:29:00,19.51,7.52
DEL01597,ORD06484,RID009,2023-08-21 13:14:00,2023-08-21 13:32:00,7.9,4.76
DEL01598,ORD06487,RID013,2023-08-21 15:19:00,2023-08-21 15:56:00,12.01,4.73
DEL01599,ORD06489,RID011,2023-08-21 18:18:00,2023-08-21 18:49:00,18.27,14.57
DEL01600,ORD06490,RID024,2023-08-21 18:53:00,2023-08-21 19:20:00,7,0.49
DEL01601,ORD06492,RID021,2023-08-21 19:11:00,2023-08-21 19:44:00,12.27,13.35
DEL01602,ORD06499,RID013,2023-08-21 21:22:00,2023-08-21 21:56:00,2.12,8.37
DEL01603,ORD06500,RID006,2023-08-21 21:26:00,2023-08-21 22:01:00,8.28,5.53
DEL01604,ORD06502,RID015,2023-08-22 00:05:00,2023-08-22 00:44:00,7.72,11.63
DEL01605,ORD06507,RID007,2023-08-22 05:20:00,2023-08-22 05:47:00,16.54,6.45
DEL01606,ORD06519,RID006,2023-08-22 18:26:00,2023-08-22 18:45:00,2.04,10.29
DEL01607,ORD06542,RID019,2023-08-23 16:24:00,2023-08-23 17:08:00,2.77,13.05
DEL01608,ORD06543,RID002,2023-08-23 20:15:00,2023-08-23 20:41:00,17.47,5.74
DEL01609,ORD06545,RID012,2023-08-23 20:34:00,2023-08-23 21:16:00,13.65,0.34
DEL01610,ORD06546,RID021,2023-08-23 21:17:00,2023-08-23 21:54:00,9.46,13.06
DEL01611,ORD06559,RID016,2023-08-24 08:27:00,2023-08-24 09:08:00,16.44,3.67
DEL01612,ORD06562,RID010,2023-08-24 10:08:00,2023-08-24 10:43:00,9.11,5.39
DEL01613,ORD06573,RID016,2023-08-24 23:42:00,2023-08-25 00:15:00,7.27,8.4
DEL01614,ORD06576,RID010,2023-08-25 02:38:00,2023-08-25 03:06:00,18,8.74
DEL01615,ORD06585,RID022,2023-08-25 10:38:00,2023-08-25 11:11:00,15.24,11.29
DEL01616,ORD06586,RID002,2023-08-25 10:58:00,2023-08-25 11:28:00,15.38,4.38
DEL01617,ORD06594,RID014,2023-08-25 16:57:00,2023-08-25 17:32:00,14.13,2.54
DEL01618,ORD06601,RID003,2023-08-25 21:51:00,2023-08-25 22:36:00,18.96,5.72
DEL01619,ORD06602,RID001,2023-08-25 22:03:00,2023-08-25 22:43:00,19.16,14.44
DEL01620,ORD06605,RID009,2023-08-25 23:57:00,2023-08-26 00:29:00,16.74,3.78
DEL01621,ORD06606,RID007,2023-08-26 00:08:00,2023-08-26 00:48:00,9.67,6.55
DEL01622,ORD06608,RID019,2023-08-26 01:13:00,2023-08-26 01:51:00,7.78,5.41
DEL01623,ORD06611,RID014,2023-08-26 03:16:00,2023-08-26 03:46:00,19.28,8.02
DEL01624,ORD06613,RID015,2023-08-26 05:47:00,2023-08-26 06:02:00,2.59,4.71
DEL01625,ORD06614,RID010,2023-08-26 06:19:00,2023-08-26 06:44:00,15,13.4
DEL01626,ORD06620,RID009,2023-08-26 15:28:00,2023-08-26 15:45:00,3.18,6.52
DEL01627,ORD06628,RID010,2023-08-27 01:40:00,2023-08-27 02:09:00,12.05,6.81
DEL01628,ORD06644,RID010,2023-08-27 17:00:00,2023-08-27 17:32:00,6.19,1.84
DEL01629,ORD06646,RID018,2023-08-27 17:55:00,2023-08-27 18:18:00,17.86,11.75
DEL01630,ORD06649,RID023,2023-08-27 20:03:00,2023-08-27 20:18:00,7.12,0.69
DEL01631,ORD06647,RID016,2023-08-27 19:56:00,2023-08-27 20:29:00,14.03,12.45
DEL01632,ORD06654,RID022,2023-08-27 22:39:00,2023-08-27 23:24:00,7.85,4.7
DEL01633,ORD06655,RID023,2023-08-28 01:10:00,2023-08-28 01:37:00,1.98,9.4
DEL01634,ORD06660,RID001,2023-08-28 07:46:00,2023-08-28 08:20:00,11.53,10.42
DEL01635,ORD06663,RID001,2023-08-28 10:31:00,2023-08-28 10:55:00,17.21,10.69
DEL01636,ORD06678,RID003,2023-08-29 11:09:00,2023-08-29 11:25:00,16.16,10.76
DEL01637,ORD06681,RID014,2023-08-29 14:03:00,2023-08-29 14:41:00,12.72,2.51
DEL01638,ORD06683,RID009,2023-08-29 17:45:00,2023-08-29 18:12:00,9.11,2.03
DEL01639,ORD06686,RID011,2023-08-29 22:07:00,2023-08-29 22:32:00,18.32,0.71
DEL01640,ORD06690,RID017,2023-08-30 00:20:00,2023-08-30 00:48:00,7.14,6.52
DEL01641,ORD06692,RID006,2023-08-30 00:43:00,2023-08-30 01:04:00,11.33,2.52
DEL01642,ORD06695,RID003,2023-08-30 04:14:00,2023-08-30 04:50:00,10.81,9.2
DEL01643,ORD06701,RID019,2023-08-30 10:11:00,2023-08-30 10:33:00,14.78,9.23
DEL01644,ORD06700,RID016,2023-08-30 10:22:00,2023-08-30 11:00:00,6.47,5.46
DEL01645,ORD06704,RID007,2023-08-30 14:13:00,2023-08-30 14:45:00,4.78,5.4
DEL01646,ORD06706,RID008,2023-08-30 17:49:00,2023-08-30 18:34:00,3.22,12.55
DEL01647,ORD06709,RID024,2023-08-30 18:31:00,2023-08-30 18:57:00,2.9,5.12
DEL01648,ORD06717,RID006,2023-08-31 07:52:00,2023-08-31 08:22:00,18.41,5.71
DEL01649,ORD06718,RID004,2023-08-31 08:43:00,2023-08-31 09:19:00,14.16,14.69
DEL01650,ORD06720,RID018,2023-08-31 11:07:00,2023-08-31 11:47:00,12.16,3.2
DEL01651,ORD06722,RID021,2023-08-31 13:38:00,2023-08-31 14:10:00,3.86,3.35
DEL01652,ORD06723,RID021,2023-08-31 13:57:00,2023-08-31 14:17:00,16.3,12.96
DEL01653,ORD06728,RID019,2023-08-31 16:56:00,2023-08-31 17:38:00,11.62,13.28
DEL01654,ORD06730,RID011,2023-08-31 19:25:00,2023-08-31 20:01:00,2.65,4.28
DEL01655,ORD06734,RID022,2023-08-31 23:29:00,2023-08-31 23:51:00,7.05,7.55
DEL01656,ORD06737,RID014,2023-08-31 23:49:00,2023-09-01 00:13:00,2.91,9.96
DEL01657,ORD06740,RID005,2023-09-01 01:15:00,2023-09-01 01:38:00,18.25,3.32
DEL01658,ORD06742,RID021,2023-09-01 05:43:00,2023-09-01 06:18:00,14.5,1.83
DEL01659,ORD06745,RID019,2023-09-01 10:22:00,2023-09-01 10:54:00,13.97,11.39
DEL01660,ORD06747,RID005,2023-09-01 11:54:00,2023-09-01 12:38:00,1.25,4.14
DEL01661,ORD06749,RID020,2023-09-01 13:22:00,2023-09-01 13:57:00,3.66,8.44
DEL01662,ORD06752,RID013,2023-09-01 14:55:00,2023-09-01 15:39:00,4.68,0.28
DEL01663,ORD06753,RID024,2023-09-01 16:03:00,2023-09-01 16:48:00,4.13,1.1
DEL01664,ORD06754,RID003,2023-09-01 17:52:00,2023-09-01 18:14:00,15.54,10.72
DEL01665,ORD06761,RID016,2023-09-01 20:19:00,2023-09-01 20:46:00,17.4,14.03
DEL01666,ORD06769,RID003,2023-09-02 06:40:00,2023-09-02 07:25:00,6.51,8.71
DEL01667,ORD06773,RID001,2023-09-02 09:48:00,2023-09-02 10:05:00,16.57,12.43
DEL01668,ORD06781,RID004,2023-09-02 19:55:00,2023-09-02 20:16:00,16.2,8.12
DEL01669,ORD06783,RID025,2023-09-02 20:53:00,2023-09-02 21:24:00,15.98,11.09
DEL01670,ORD06787,RID020,2023-09-03 01:09:00,2023-09-03 01:35:00,5.64,10.56
DEL01671,ORD06789,RID002,2023-09-03 01:40:00,2023-09-03 02:23:00,2.63,5.37
DEL01672,ORD06792,RID003,2023-09-03 03:40:00,2023-09-03 04:08:00,6.9,13.3
DEL01673,ORD06793,RID010,2023-09-03 04:44:00,2023-09-03 05:17:00,12.78,7.33
DEL01674,ORD06798,RID003,2023-09-03 08:58:00,2023-09-03 09:20:00,9.14,14.16
DEL01675,ORD06804,RID005,2023-09-03 10:59:00,2023-09-03 11:43:00,4.97,7.74
DEL01676,ORD06806,RID006,2023-09-03 12:32:00,2023-09-03 12:54:00,3.43,10.59
DEL01677,ORD06824,RID010,2023-09-04 01:28:00,2023-09-04 02:00:00,17.96,7.33
DEL01678,ORD06825,RID012,2023-09-04 03:10:00,2023-09-04 03:30:00,1.38,9.22
DEL01679,ORD06826,RID001,2023-09-04 03:20:00,2023-09-04 03:43:00,14.82,3.94
DEL01680,ORD06828,RID013,2023-09-04 06:24:00,2023-09-04 07:07:00,6.73,5.42
DEL01681,ORD06833,RID022,2023-09-04 09:07:00,2023-09-04 09:39:00,13.58,13.27
DEL01682,ORD06851,RID012,2023-09-04 22:23:00,2023-09-04 23:02:00,1.99,2.17
DEL01683,ORD06858,RID005,2023-09-05 01:56:00,2023-09-05 02:38:00,10.83,10.43
DEL01684,ORD06864,RID012,2023-09-05 06:25:00,2023-09-05 06:44:00,1.61,11.7
DEL01685,ORD06867,RID009,2023-09-05 11:56:00,2023-09-05 12:28:00,9.75,3.66
DEL01686,ORD06874,RID010,2023-09-05 17:12:00,2023-09-05 17:41:00,12.1,6.56
DEL01687,ORD06880,RID024,2023-09-06 02:10:00,2023-09-06 02:53:00,13.96,5.48
DEL01688,ORD06881,RID013,2023-09-06 03:06:00,2023-09-06 03:43:00,1.92,3.93
DEL01689,ORD06882,RID009,2023-09-06 04:10:00,2023-09-06 04:47:00,4.62,5.04
DEL01690,ORD06904,RID001,2023-09-07 13:57:00,2023-09-07 14:20:00,6.75,3.42
DEL01691,ORD06903,RID018,2023-09-07 13:56:00,2023-09-07 14:40:00,19.59,6.89
DEL01692,ORD06913,RID004,2023-09-07 23:03:00,2023-09-07 23:24:00,16.43,7.82
DEL01693,ORD06915,RID018,2023-09-08 00:41:00,2023-09-08 01:07:00,19.56,13.23
DEL01694,ORD06922,RID023,2023-09-08 06:19:00,2023-09-08 07:00:00,4,7.5
DEL01695,ORD06924,RID006,2023-09-08 07:35:00,2023-09-08 08:20:00,10.18,0.86
DEL01696,ORD06926,RID015,2023-09-08 09:45:00,2023-09-08 10:09:00,12.7,3.22
DEL01697,ORD06928,RID007,2023-09-08 10:50:00,2023-09-08 11:07:00,16.34,13.93
DEL01698,ORD06929,RID015,2023-09-08 12:04:00,2023-09-08 12:21:00,11.65,5.62
DEL01699,ORD06936,RID011,2023-09-08 16:22:00,2023-09-08 16:46:00,9.73,10.2
DEL01700,ORD06937,RID024,2023-09-08 17:39:00,2023-09-08 17:56:00,4.66,2.08
DEL01701,ORD06938,RID018,2023-09-08 18:00:00,2023-09-08 18:38:00,13.6,8.46
DEL01702,ORD06939,RID003,2023-09-08 19:04:00,2023-09-08 19:35:00,1.85,3.67
DEL01703,ORD06947,RID023,2023-09-09 03:36:00,2023-09-09 04:01:00,4.27,13.13
DEL01704,ORD06950,RID013,2023-09-09 06:05:00,2023-09-09 06:41:00,12.72,12.92
DEL01705,ORD06952,RID025,2023-09-09 08:11:00,2023-09-09 08:35:00,4.62,13.43
DEL01706,ORD06955,RID006,2023-09-09 11:12:00,2023-09-09 11:49:00,12.84,14.14
DEL01707,ORD06957,RID012,2023-09-09 13:06:00,2023-09-09 13:33:00,2.34,3.55
DEL01708,ORD06960,RID025,2023-09-09 17:10:00,2023-09-09 17:30:00,13.89,2.84
DEL01709,ORD06968,RID007,2023-09-09 23:31:00,2023-09-10 00:09:00,19.42,10.79
DEL01710,ORD06974,RID003,2023-09-10 07:48:00,2023-09-10 08:07:00,12.72,11.16
DEL01711,ORD06990,RID009,2023-09-10 21:47:00,2023-09-10 22:30:00,13.25,6.93
DEL01712,ORD06997,RID008,2023-09-11 04:56:00,2023-09-11 05:14:00,18.77,5.14
DEL01713,ORD06998,RID016,2023-09-11 06:20:00,2023-09-11 06:56:00,1.63,5.39
DEL01714,ORD07010,RID018,2023-09-12 00:11:00,2023-09-12 00:44:00,10.14,1.85
DEL01715,ORD07012,RID014,2023-09-12 01:02:00,2023-09-12 01:28:00,19.53,3.57
DEL01716,ORD07016,RID021,2023-09-12 03:58:00,2023-09-12 04:36:00,1.2,7.61
DEL01717,ORD07021,RID014,2023-09-12 09:40:00,2023-09-12 10:15:00,6.79,13.45
DEL01718,ORD07023,RID006,2023-09-12 11:01:00,2023-09-12 11:35:00,5.58,5.02
DEL01719,ORD07028,RID017,2023-09-12 14:12:00,2023-09-12 14:41:00,14.62,9.37
DEL01720,ORD07035,RID001,2023-09-12 23:44:00,2023-09-13 00:15:00,18.47,6.51
DEL01721,ORD07037,RID003,2023-09-13 00:51:00,2023-09-13 01:36:00,12.46,0.29
DEL01722,ORD07039,RID024,2023-09-13 03:33:00,2023-09-13 03:54:00,1.12,11.28
DEL01723,ORD07045,RID017,2023-09-13 13:25:00,2023-09-13 13:43:00,17.59,14.27
DEL01724,ORD07047,RID020,2023-09-13 16:00:00,2023-09-13 16:43:00,15.45,1.71
DEL01725,ORD07049,RID019,2023-09-13 16:36:00,2023-09-13 16:59:00,13.92,7.59
DEL01726,ORD07053,RID007,2023-09-13 17:36:00,2023-09-13 17:53:00,18.84,9.02
DEL01727,ORD07060,RID001,2023-09-14 00:12:00,2023-09-14 00:45:00,17.74,14.68
DEL01728,ORD07061,RID001,2023-09-14 00:51:00,2023-09-14 01:07:00,15.95,13.49
DEL01729,ORD07069,RID012,2023-09-14 07:21:00,2023-09-14 07:57:00,15.86,11.13
DEL01730,ORD07072,RID013,2023-09-14 08:35:00,2023-09-14 09:03:00,14.09,11.55
DEL01731,ORD07076,RID009,2023-09-14 12:14:00,2023-09-14 12:31:00,9.9,6.45
DEL01732,ORD07078,RID011,2023-09-14 13:56:00,2023-09-14 14:11:00,6.39,10.22
DEL01733,ORD07080,RID001,2023-09-14 15:03:00,2023-09-14 15:38:00,16.62,13.6
DEL01734,ORD07090,RID008,2023-09-14 22:00:00,2023-09-14 22:36:00,12.4,7.45
DEL01735,ORD07091,RID014,2023-09-14 23:10:00,2023-09-14 23:27:00,11.16,5.1
DEL01736,ORD07095,RID014,2023-09-15 05:01:00,2023-09-15 05:24:00,6.44,1.25
DEL01737,ORD07107,RID019,2023-09-15 14:00:00,2023-09-15 14:33:00,6,9.66
DEL01738,ORD07108,RID023,2023-09-15 14:07:00,2023-09-15 14:47:00,1.99,1.37
DEL01739,ORD07128,RID021,2023-09-16 04:52:00,2023-09-16 05:11:00,8.91,11.38
DEL01740,ORD07137,RID014,2023-09-16 12:28:00,2023-09-16 12:56:00,14.83,3.72
DEL01741,ORD07151,RID018,2023-09-17 14:16:00,2023-09-17 14:34:00,2.59,5.39
DEL01742,ORD07150,RID016,2023-09-17 14:07:00,2023-09-17 14:39:00,8.21,8.98
DEL01743,ORD07155,RID020,2023-09-17 17:50:00,2023-09-17 18:35:00,3.05,3.18
DEL01744,ORD07159,RID020,2023-09-17 22:11:00,2023-09-17 22:48:00,17.24,2.47
DEL01745,ORD07162,RID005,2023-09-17 23:28:00,2023-09-17 23:46:00,18.71,8.12
DEL01746,ORD07163,RID002,2023-09-17 23:50:00,2023-09-18 00:18:00,8.24,1.91
DEL01747,ORD07166,RID018,2023-09-18 01:44:00,2023-09-18 02:18:00,17.25,0.66
DEL01748,ORD07165,RID010,2023-09-18 01:45:00,2023-09-18 02:22:00,7.31,8.37
DEL01749,ORD07168,RID001,2023-09-18 03:52:00,2023-09-18 04:27:00,11.03,6.62
DEL01750,ORD07169,RID001,2023-09-18 04:14:00,2023-09-18 04:35:00,4.8,11.92
DEL01751,ORD07172,RID015,2023-09-18 09:01:00,2023-09-18 09:24:00,15.38,0.75
DEL01752,ORD07174,RID003,2023-09-18 10:07:00,2023-09-18 10:27:00,1.75,9.65
DEL01753,ORD07180,RID006,2023-09-18 13:02:00,2023-09-18 13:27:00,1.21,3.54
DEL01754,ORD07181,RID011,2023-09-18 14:01:00,2023-09-18 14:26:00,9.77,11.28
DEL01755,ORD07183,RID025,2023-09-18 14:50:00,2023-09-18 15:24:00,7.04,1.33
DEL01756,ORD07186,RID021,2023-09-18 18:15:00,2023-09-18 18:52:00,10.21,11.64
DEL01757,ORD07197,RID017,2023-09-19 00:51:00,2023-09-19 01:12:00,18.13,8.88
DEL01758,ORD07201,RID013,2023-09-19 03:48:00,2023-09-19 04:14:00,12.53,6.7
DEL01759,ORD07209,RID001,2023-09-19 08:17:00,2023-09-19 08:59:00,8.26,8.99
DEL01760,ORD07210,RID016,2023-09-19 09:20:00,2023-09-19 09:40:00,4.35,12.52
DEL01761,ORD07211,RID001,2023-09-19 10:15:00,2023-09-19 10:46:00,18.75,13.36
DEL01762,ORD07214,RID025,2023-09-19 12:05:00,2023-09-19 12:24:00,15.19,9.67
DEL01763,ORD07215,RID005,2023-09-19 13:19:00,2023-09-19 13:46:00,15.1,2.23
DEL01764,ORD07217,RID023,2023-09-19 15:16:00,2023-09-19 15:55:00,9.7,12.36
DEL01765,ORD07221,RID009,2023-09-19 17:45:00,2023-09-19 18:10:00,11.06,3.28
DEL01766,ORD07226,RID020,2023-09-19 20:19:00,2023-09-19 20:47:00,8.73,3.53
DEL01767,ORD07227,RID004,2023-09-19 20:32:00,2023-09-19 21:14:00,18.4,5.9
DEL01768,ORD07230,RID005,2023-09-19 21:17:00,2023-09-19 21:50:00,16.43,8.72
DEL01769,ORD07251,RID008,2023-09-20 16:24:00,2023-09-20 16:57:00,3.06,13.51
DEL01770,ORD07252,RID013,2023-09-20 17:08:00,2023-09-20 17:37:00,2.15,2.57
DEL01771,ORD07254,RID015,2023-09-20 18:28:00,2023-09-20 19:05:00,7.81,5.33
DEL01772,ORD07260,RID010,2023-09-20 22:44:00,2023-09-20 23:19:00,13.71,0.01
DEL01773,ORD07261,RID006,2023-09-21 01:55:00,2023-09-21 02:27:00,18.96,11.2
DEL01774,ORD07262,RID005,2023-09-21 02:16:00,2023-09-21 02:57:00,7.99,8.32
DEL01775,ORD07268,RID006,2023-09-21 06:41:00,2023-09-21 07:06:00,17.69,2.84
DEL01776,ORD07270,RID017,2023-09-21 08:07:00,2023-09-21 08:24:00,1.99,2.94
